n_parameters,computation_time,objective_value,test_case,elec-resistance,alpha-c,memb-cond-correction,B_ch,ionomer-cond-corr,i0-c,memb-cond-exp,Sh,E-act-ca,memb-equiv-weight,memb-E-act-cond,gdl-thermal-cond,gamma-c,memb-abs-constant,ix-corr,ionomer-cond-exp,tcr,gdl-abs-perm,memb-thickness,gdl-eff-diff-ratio,pt-loading,ic-ratio,gdl-thickness,ionomer-E-act-cond,memb-water-diff,radius-carbon,wet-transition,ecsa,cl-abs-perm,cl-pore-diameter,cl-theta,n_s,E-act-memb-diff,E-act-memb-abs,ionomer-k2,gdl-theta,ionomer-k1,ionomer-k3
22,746.348671913147,6.11335583070426e-05,5,3.421653693013856e-06,0.8527129654435917,9.59921523329916,1.384153755599474,0.5143487183160825,0.0011956798402042383,1.9945746977165268,4.485930030658978,65972137.176906504,700.0057608928087,26670533.66148963,0.0637795692639818,0.8512457922235067,2.7689159177315096e-05,1.663648772892778,1.0,0.000339298178204812,6.626689105138936e-13,8.942213043392162e-06,0.11673390780762478,0.004676554878954396,1.3166390632674676,,,,,,,,,,,,,,,,
22,736.4807229042053,6.216187076007341e-05,6,3.299116258174281e-06,0.8461471553166517,18.358477853007987,1.274472742588621,0.3173408726413117,0.003417055719658621,1.9971713183047477,0.9615418142117785,68545477.60622115,733.7636155810936,19349392.059455194,0.06214030032349993,0.8520116142473476,8.064214170870394e-06,1.9361043748037627,1.0,2.8662993140085467e-05,9.999999010000095e-12,8.00052421478552e-06,0.1509549033359832,0.002151222963477746,0.5253653103329317,,,,,,,,,,,,,,,,
22,238.63416814804077,0.00011144710423782945,7,3.421304488102237e-06,0.8611464642876558,15.968090265192828,1.3057515287072532,26.08724768294485,0.0008859657785001079,1.3099285410255854,0.7051236443289622,77368174.7530086,905.2519052471216,13551498.77197903,0.05740838129019563,0.8415476972017915,4.206302333143341e-05,1.638451359877455,1.749555190546133,0.0008424964930910825,4.240722190235766e-12,1.0503909708588776e-05,0.24254711137668583,0.004455939071555957,0.5294216364542068,,,,,,,,,,,,,,,,
22,645.8161821365356,7.91863025939043e-05,8,3.5983503721979687e-06,0.7857089300480766,18.705857863761047,1.8806198743039417,6.886393789367478,0.0023203364459203945,1.435735964318736,2.4023004276763107,58546188.66802115,1075.542133003665,21596394.73762619,0.0533933295079879,0.5985517075211872,5.041409148970694e-06,1.9832200370895992,1.6766162572304668,0.0004503672546842355,3.8654721049015534e-13,8.073876902979685e-06,0.16651166972007353,0.00354890659460257,1.0015943243600463,,,,,,,,,,,,,,,,
22,704.8883152008057,6.510513925562178e-05,9,3.199363379050593e-06,0.9511044057808857,6.894774971946507,1.6496971239051428,0.5387972901469393,0.0004125679724571348,1.6466239232496243,2.3275894783877575,70051423.38071452,765.4845289814065,15276188.750670714,0.06188512330462295,0.7061284050546666,4.616809023072585e-06,1.5582502858799945,1.0,0.000235876735179674,6.2762990292543136e-12,9.05489649889702e-06,0.08453375346225928,0.004201224776692405,0.5404583875878022,,,,,,,,,,,,,,,,
23,591.7349796295166,7.953787874605476e-05,1,3.0628803193779675e-06,0.810918224713182,4.7590239041090845,1.361147033886769,0.9293460942407649,0.001774418297898255,1.4062668183921245,0.8451715591448923,65555504.762163594,740.3157879789896,9441680.410689121,0.09466202543207153,0.701763191734814,1.460917613486622e-05,2.0,1.0003543517128692,0.0004721067971361902,6.881875174427788e-12,8.837569602004532e-06,0.25344121706134026,0.004617854958927003,0.5224396839558842,0.00019983015071445867,,,,,,,,,,,,,,,
23,763.2772731781006,5.3510600737435e-05,2,3.047907612982505e-06,0.8483336161634135,2.8466010066067042,1.3715323496799057,0.8355059208791888,0.0013473699186241084,1.5418257334550942,3.6264529682497817,71595682.8039991,700.0,20507954.523512304,0.07412205805977334,0.6937999616480259,2.1487711291605923e-05,1.6749175583138456,1.0031752784029049,0.0004274101778456844,6.484205528578135e-12,8.774714001588449e-06,0.10911651065563027,0.003365902564136126,0.5655977996972341,0.0001849548621065402,,,,,,,,,,,,,,,
23,580.0486841201782,6.637856556252599e-05,3,3.2609385438279537e-06,0.8267690250999521,3.9702947431299322,1.0801663395977696,0.6074865959532065,0.003928102456429551,1.5748981054582363,0.7978678497985503,67160510.19057748,701.4801279358754,20830381.89071521,0.14356047620650478,0.8746162397418105,1.080264596004747e-05,1.6430210376144652,1.2886916820591228,0.0003715153269633687,7.590508809580631e-12,8e-06,0.2014001062152624,0.002110519228667753,0.7812605193114122,0.00018146904716104682,,,,,,,,,,,,,,,
23,825.0125539302826,5.567286789051959e-05,4,3.316731448337511e-06,0.7931908412891422,4.006368800013042,1.3606293166288248,3.6963270264070434,0.0017030535665909087,1.7031116715566466,1.4547148910027476,60494909.23050756,700.5940834727785,26878197.234562825,0.08318271235481832,0.7308208480561057,2.503111045870691e-05,2.0,1.4056594807627518,0.0007996489786182757,6.060402953437696e-13,1.02671309581612e-05,0.17167326584045342,0.004899901432831457,1.2587146305680021,0.00016037537373943692,,,,,,,,,,,,,,,
23,792.1304671764374,6.548524808270599e-05,5,3.337402046954849e-06,0.8483242726066872,8.222209424408472,1.4029406385245224,0.627083113865864,0.0009424609696033101,1.5885996665413638,1.0699147546857315,69656210.89511853,706.0017787766814,11786178.733225398,0.06820549607711977,0.7237281794527302,1.0211258747476732e-05,1.6490093501342813,1.0,0.00017999919858925346,4.017468644707118e-13,1.0212506631164778e-05,0.20744529242274123,0.00498622060343853,1.0093801408546377,0.0001706610463708669,,,,,,,,,,,,,,,
23,828.7082118988037,6.280495639274255e-05,6,3.181606597993443e-06,0.8033633816146872,8.511427069704398,1.2595606716854366,0.7213674429786537,0.0026044940207169817,1.724528912939188,7.725242222043329,64824419.607550986,722.1772944696747,15405552.179068988,0.11244407507127607,0.781128777315165,6.784799859164444e-06,2.0,1.0,0.0008162265623066871,8.735064152181047e-12,8e-06,0.10376562558668995,0.003959596438805613,0.5239333799669778,0.00019998993803290604,,,,,,,,,,,,,,,
23,756.5536210536957,6.530570400221747e-05,7,3.1544880380414894e-06,0.8875187830377121,15.655009762611645,1.2225832642167664,0.47803885186812006,0.0010544921232467797,1.7569207100390984,5.564467205648847,68952693.55734842,717.1977526186462,9362812.958322633,0.1280544639538813,0.782213827553128,2.347652141733055e-05,1.9112235836498108,1.0,0.0009196445271692964,9.140134157119464e-12,9.819487389724532e-06,0.10373421854399457,0.0034119499554030957,0.6985271553571766,0.00019972160503288987,,,,,,,,,,,,,,,
23,799.1151401996613,7.026754809936372e-05,8,3.376559375033975e-06,0.8758894251249698,20.90064779355229,0.9544228235356464,1.1908488512066429,0.0011227979770293043,2.0,6.810239775827678,72236663.21885683,732.374604166132,23257384.052389503,0.09137789215107833,0.9986407476620147,2.7574132078040413e-05,1.3883074237669928,1.0,0.0004984662637851756,9.999999010000095e-12,8.40929536687916e-06,0.0903924602053779,0.004169898743809555,0.5445190451952759,0.0001960133733668472,,,,,,,,,,,,,,,
23,596.6691739559174,6.537369759627877e-05,9,3.318574245229342e-06,0.7627952601274282,2.41546807660759,1.6590362749804044,23.19285495045488,0.0038718919420677148,1.4324835498865602,1.4067353646294316,55085541.78889124,700.0,19626288.21936162,0.05407465973606843,0.6568091030817467,1.228845186600612e-06,1.9947868124887087,1.5718059374491937,0.00017566175604137845,2.548254431209634e-13,9.422180997995441e-06,0.13850539379847504,0.0026942077770582165,0.5891475976799305,0.0001600120128679379,,,,,,,,,,,,,,,
24,342.1042230129242,6.781775869855066e-05,1,3.2030426272398173e-06,0.8394589898178071,13.57595706092439,1.3474355723910096,0.321787285229028,0.001902808620284835,1.879991046043539,0.6961257355513942,63426646.074641764,728.455356484091,15239157.749199416,0.08247231869429222,0.8482716895922091,8.924574761599131e-05,1.9186637708584313,1.0,0.000745292292623064,9.999999010000095e-12,8.097830387212089e-06,0.3036422219380726,0.003972254268458172,0.5201877590075661,0.00014508197268753393,30000000.0,,,,,,,,,,,,,,
24,784.7402780056,5.716843100637075e-05,2,3.3686223387662986e-06,0.999883519849242,8.086999579686811,1.338790118767895,0.18356310332331838,0.0002981380925612188,1.3590675641497763,5.20922283853349,79888574.9697213,851.7846098996108,18255151.164297365,0.07915585349259463,0.9210521479286731,4.697430270069043e-05,1.318462979213657,1.09538260895539,0.0008348747839186081,9.000165875325429e-12,9.24813745212868e-06,0.11949645972647552,0.004139235775902656,1.0611501856641374,0.00019788148699503621,27519315.777134098,,,,,,,,,,,,,,
24,395.4101438522339,6.815989188640167e-05,3,3.2224183288403052e-06,0.8948839842658505,2.2469788762144183,1.0872634021035843,0.9251260526787576,0.0009480192687997102,1.1897015572109348,0.8239632972094246,73211034.98821542,827.8193101981769,21272593.760182988,0.12383830885404778,0.9596460375094757,1.4686412239382878e-05,1.5252710189232788,1.0784639339060926,0.00012893495056391448,8.530671433594298e-12,8.298488547934096e-06,0.19989496402370105,0.004550060135504898,0.5173667424635434,0.0001958939919061247,12348277.17592261,,,,,,,,,,,,,,
24,871.3488607406616,4.9862523090942135e-05,4,3.384494587642003e-06,0.8828747226849036,7.165005469476488,1.448972884318401,0.1465430730149023,0.0008132031877958379,1.9364242163295118,3.8140883919247446,66289468.48303399,700.0,27621237.21571892,0.0783887684187557,0.8117455419023347,3.882622370694408e-05,1.7853070696595477,1.0,0.0008170606243333505,5.984428235695504e-13,9.6801731019289e-06,0.11256402994066175,0.004901714733284072,1.2633941071564387,0.0001433949490189921,30000000.0,,,,,,,,,,,,,,
24,838.9016282558441,6.421512690131772e-05,5,3.2689795550122557e-06,0.9080196227664875,13.496475742408675,1.2779776590831413,0.16609026180264144,0.000984644609833541,1.7583589018620327,4.976933693414546,67591904.60537487,743.8726619703525,13204766.082930407,0.07725483916970263,0.8767506861662417,3.4392223677424095e-05,1.5870034967291773,1.0,0.0005771642709255097,9.999999010000095e-12,8.27064613740651e-06,0.08645684083361149,0.0035564702646219,0.7412816670775282,0.000154739074156044,30000000.0,,,,,,,,,,,,,,
24,564.2368450164795,5.99883866985376e-05,6,3.412836167100216e-06,0.7739019848466537,35.98245752452163,1.168260033313428,4.9951109941375815,0.0023648443502363196,1.9857587323634318,4.571666964722961,62793371.99610056,736.4072829101653,13329312.752453838,0.10589328163156005,0.7777701215087266,1.672942534220323e-05,1.9446499297493958,1.3118787719455398,0.0008736650211386613,5.693903524725821e-13,8.009395251325398e-06,0.11767843340269847,0.005,1.2121219300140835,0.00019059103517936066,5617940.4731653,,,,,,,,,,,,,,
24,868.9990448951721,5.8766666199503176e-05,7,3.2191429932386784e-06,0.9256893294270316,28.00878769605114,1.2349431642882762,0.2026089124090858,0.0010228161398110518,1.9937134781629728,9.999999999999998,66724657.068117276,720.9309453276136,11834598.547463361,0.09214110609119362,0.9430357936974052,6.125696415092152e-05,1.7382512715196032,1.0,0.0006480873561888933,9.999999010000095e-12,9.014743433382525e-06,0.08364112630156277,0.002975988357773697,0.5259906986983854,0.00016403253789063334,30000000.0,,,,,,,,,,,,,,
24,816.4257159233093,6.160677118246217e-05,8,3.4483135332306263e-06,0.7384061557262567,5.3843914757151925,1.019218704155536,6.924910088446397,0.0035581598296033352,1.610525820748511,1.1798560706122023,56413986.30472243,709.343281919072,24048104.37641718,0.0646218983979162,0.6731746249276814,3.3158039984626303e-06,1.8974854433860737,1.2485528788612261,0.0006176756169872328,4.728965682242286e-13,8.426787710815424e-06,0.14077035041643898,0.0035415443273117977,1.1170381879245206,0.00017832855050756277,10452491.84764595,,,,,,,,,,,,,,
24,793.8164920806885,8.290967011003788e-05,9,3.388656812425218e-06,0.862414207087107,23.870922557698265,2.7481826359485124,0.19477310617893717,0.001816176475907304,1.9430340863566073,1.4088492895388067,54483203.23427974,868.3357435875165,5146738.350107935,0.07230076352893337,0.5447076241822738,2.2150283469555185e-06,1.9467143651106107,1.081015607235517,0.00020315301253547133,1.4020415564087492e-12,8.059228975247371e-06,0.1754751187300454,0.0027526586639513716,0.9308594397488512,0.0001180066050813502,28914311.99058822,,,,,,,,,,,,,,
25,841.034430027008,6.636919420435528e-05,1,3.2014283408953107e-06,0.8361573086581999,8.97028092798226,1.2700844858380742,0.3174462950496218,0.0017979437318329707,1.572232848190574,4.982990284512695,62396281.749567226,775.0949009953966,12672100.197534174,0.10242786941456775,0.7752383851312634,6.424132600559063e-06,1.8610340625993398,1.0,0.0009547071649254002,9.999999010000095e-12,8.077029878553107e-06,0.10768168229264438,0.003677550308076546,0.5376733300109156,0.00019933004280753188,30000000.0,5.075385210853924e-10,,,,,,,,,,,,,
25,886.3853869438171,4.4674040466656345e-05,2,3.296390055526755e-06,0.9393103264692282,11.385626584535284,1.3875696601180245,0.37492069984999193,0.00046617500874052294,1.8205178061125138,0.7774642840683581,62405898.113187954,726.7864734179539,18509147.53676279,0.07723910788006028,0.7680752629932441,2.6751785849820786e-05,1.5960359481623494,1.0026179993348916,0.0009912046109010631,3.5891111609072805e-13,9.235113606510762e-06,0.2801275651204089,0.003951258845784539,1.1867108005782843,0.0001333033990125514,16192789.543950593,2.1187725560888258e-10,,,,,,,,,,,,,
25,800.6353511810303,5.086044444764672e-05,3,3.1076950346347922e-06,0.9218627054822623,3.475945258346667,1.1656005990399363,0.1632326672980495,0.0013046111109640522,1.1586906786236224,3.7361906597142682,64163579.818316005,725.3891116710591,5000000.0,0.11668530932648298,1.0,1.2646864093787842e-05,1.649785867921409,1.0,0.0006502689455214351,8.93668785354608e-12,8.603409800358326e-06,0.07191823903742803,0.0025508337986581637,0.673032558380928,0.00012973455425102943,30000000.0,9.142509045272551e-10,,,,,,,,,,,,,
25,825.4505488872528,6.956175432369894e-05,4,3.26233041250081e-06,0.846085443627763,8.643998611756217,1.3980257225092494,0.7706275668507416,0.0014280968373891671,1.6989007389974562,0.7459053100230806,67241869.01402384,805.9212654701712,21835809.780116122,0.06710063914232177,0.8016997271930932,7.407001106722841e-06,1.9319889598940954,1.0007432252270771,0.0005231492988474976,9.999999010000095e-12,8.44209354481273e-06,0.27753389682571267,0.004341666151537428,0.5876095337164999,0.00014707169334163977,16318556.881727654,6.241745979363003e-10,,,,,,,,,,,,,
25,856.6024460792542,6.306623550807808e-05,5,3.289417476598597e-06,0.9007299446112589,17.043073994016012,1.254472219935109,0.19767945297068668,0.0014112574031144897,1.5205224873547218,4.335118979367588,66718839.02650322,813.5398261651557,7082236.25934928,0.06957911508905155,0.9148737206875275,8.214277578444423e-06,1.8402753480178367,1.0,0.0005595538081456376,9.999999010000095e-12,9.092487974458345e-06,0.0862627482065712,0.0028211562518906303,0.5782529667396153,0.00015488215272811963,30000000.0,7.900487204401219e-10,,,,,,,,,,,,,
25,607.2828900814056,6.926531827893589e-05,6,3.366372675556485e-06,0.8070520659159783,16.005488948087926,0.8097142658502743,45.375106432715555,0.0014051875532022475,1.4682565253501276,0.5083950521227277,64203741.9255998,769.9441631632196,15731531.451693214,0.05132112709516315,0.7211567128650778,6.00456679281284e-06,1.4748042600078541,1.8845777025746675,0.0005419964642646717,5.234089490661336e-13,1.07842167422531e-05,0.3882224520578383,0.0038361469940574053,1.1671360373061357,0.00015984287783941267,14678439.03274258,1.3425109649781656e-10,,,,,,,,,,,,,
25,846.4852249622345,6.756926202615669e-05,7,3.1246644675920234e-06,0.8490640553096498,7.548034315696016,1.2713152208034133,0.5131974041569748,0.0014217902963000021,1.500163642011427,0.6206851358824581,66705284.090720534,763.6405271057127,10049657.467509259,0.07936105350653219,0.7569160101241772,6.0329572300650315e-06,1.8039681049389882,1.0261996639266449,0.0005378356250224465,9.999999010000095e-12,8.125403363509007e-06,0.43613858703060526,0.003819033520701545,0.5286880770143829,0.0001931244040867529,24547658.5193642,6.292972356571053e-10,,,,,,,,,,,,,
25,829.8092699050903,5.965259806016014e-05,8,3.5242478502111355e-06,0.771676116287249,35.47825041469186,1.0700033411185164,1.667693779100435,0.0021275304969503596,2.0,0.6782783946175891,58665389.17898461,700.3270103244563,13697751.361557562,0.10510044987004855,0.7556567158035181,3.421272055625348e-05,1.958757350697141,1.2752461535580168,0.0008689942984435162,4.71923781362735e-13,9.10884794622375e-06,0.34301520373802186,0.004920083281092568,1.127784580278774,0.00017976923085940628,23383602.131712705,1.541190331596649e-10,,,,,,,,,,,,,
25,874.5349287986755,5.565687412323148e-05,9,3.0260370200430703e-06,0.7679696154098901,0.5396659888128832,2.0633318498277924,7.850602026791588,0.0024663805864846024,1.2730273446434128,9.021642240993367,51406039.531511664,700.0,29540948.389568355,0.05529944451156099,0.7024682879087181,2.296220736645423e-06,2.0,1.3045118284357153,0.0006895925368314549,9.15686824238754e-13,8e-06,0.2897228606925807,0.00487883343534491,1.3580516505471758,0.0002,18186775.786794163,6.976661898789043e-10,,,,,,,,,,,,,
26,863.4733128547668,6.814093762077043e-05,1,3.3343715448632645e-06,0.9633679825480003,24.32730587676794,1.7285598595765777,0.1347684916577657,0.0007449796950886225,1.3910931863898872,7.551861177036813,70473964.31526062,1086.9648121855623,13329600.954660103,0.07225750676703878,0.8589395558092123,3.169852235624197e-05,1.908119305249862,1.1518105143515407,0.000689257323272396,9.999999010000095e-12,8.131703076081853e-06,0.12313198192520866,0.0031136341717481284,1.042362267056086,0.0001548359627791324,29879280.504141014,9.892151392818423e-10,3.288095556820864e-08,,,,,,,,,,,,
26,855.7758870124817,4.71598043572219e-05,2,3.3416978419253655e-06,0.8362639486737793,27.15505733634741,1.3995392506750826,0.7959617719301824,0.0009191739730357145,1.9309671704046791,2.2150038266091197,57456243.81250453,746.9129222612819,11825431.868542187,0.09904520212731018,0.6186109346522269,7.689054160515084e-06,1.7041813444778382,1.0865559783610563,0.0009342775852972995,3.531940258523329e-13,8.382804166076227e-06,0.15357151114705941,0.004904201465928076,1.1292752555992314,0.0001984421004195991,20684477.341548324,3.9328497638788514e-10,2.7835991060665164e-08,,,,,,,,,,,,
26,873.1781051158905,5.4480957027034024e-05,3,3.270184499570377e-06,0.912981129234683,6.474457905589924,1.1907443749077575,0.48191938725638384,0.000864459067591342,1.1195760383030622,0.7215256527566878,65895957.99729483,893.4372679194369,5430134.80938432,0.176416848394229,1.0,1.2246328871416732e-05,1.9607100487221363,1.1427610791294895,0.0006262205429618016,9.608061044771047e-12,8.039031178478716e-06,0.29042350908080816,0.004697359487738961,0.5096003417739493,0.00019984562104155947,29791399.310585454,9.39532252703189e-10,2.5862128865528095e-08,,,,,,,,,,,,
26,909.8592660427094,5.886246011783314e-05,4,3.436951593876659e-06,0.7598822023672487,25.900588016512167,1.20278546521226,6.343937434780016,0.0020182066889891243,1.789219688408872,0.6195329592696016,56611937.96322669,735.2135127461439,11777253.144653156,0.06953568243806295,0.5960438027999067,2.4545385296929147e-06,2.0,1.6135786672550767,0.0008424875904234252,3.211717716129818e-13,1.1387680409094568e-05,0.39677764529970444,0.00434665569819659,0.890377850113476,0.0001466415787110102,28945358.718837645,5.291273425596847e-10,3.2239007301708584e-08,,,,,,,,,,,,
26,930.0937919616699,6.278631275297024e-05,5,3.3538911857982107e-06,0.8736424463881631,37.130776810563425,1.2929655595892562,0.16315927267321623,0.0024073965803478405,1.9805142653868244,0.9311367795330132,65647646.45155148,786.0277078820532,16971909.89539606,0.09229057053100573,0.8734575694168976,1.4577918768308849e-05,1.8379875163881396,1.000036939301551,0.0006199561001094316,9.999999010000095e-12,9.261181133560528e-06,0.24309893696682944,0.002035141187743097,0.6353938677311295,0.00017979088849811868,29999686.56067753,5.162209259167749e-10,3.93854127096938e-08,,,,,,,,,,,,
26,872.9924440383911,5.6243675630821055e-05,6,3.3832742899491365e-06,0.7976091242193919,24.580967523439455,1.3554719467830523,0.22724878081715294,0.002313606297745654,1.746732315641499,1.3412222062318906,62442190.2549042,779.1933777269205,10039590.382854713,0.07023103209000849,0.7226808310542437,6.838244956058677e-06,1.9831155950796084,1.0,0.0005627309936978168,8.574935114153192e-13,8.1854204648491e-06,0.2048002533355573,0.00394957148317381,1.3986012740098683,0.00017638316254033032,25256089.150628358,7.025384756562563e-10,2.5409708202754237e-08,,,,,,,,,,,,
26,693.9130821228027,6.169183968933388e-05,7,3.208286144908159e-06,0.889311403096685,16.578539346339337,1.3208340977515332,0.2655440507963724,0.0009195867458971028,1.6571009406506105,0.7561792152641238,60908619.522122815,800.1245921034912,11137755.056325134,0.08177901886658336,0.7576724045188954,7.130529605929827e-06,1.7538783327862064,1.0,0.0009623352146892328,9.999999010000095e-12,8.84428748971622e-06,0.22143163840813562,0.0036277984956220822,0.6116552242221781,0.00015488032712059508,30000000.0,7.265543878463697e-10,2.197704924831169e-08,,,,,,,,,,,,
26,836.5473499298096,7.001364942490609e-05,8,3.4126967569644665e-06,0.8706423005108019,32.96115486677263,0.5922278574343656,0.2777487489809924,0.0017923960095594341,1.3795355906349434,1.5550989235466655,67052761.828161635,849.1645587606797,5002906.552148261,0.08034935814972323,0.9962596355611002,7.33582507116733e-06,1.5933301555788826,1.0016109277574317,0.0006596706946307755,9.999999010000095e-12,8.229189174348816e-06,0.08659897950144826,0.0027318264575727546,0.6302426418479465,0.0001706152479998931,30000000.0,1e-09,4e-08,,,,,,,,,,,,
26,897.6604180335999,5.816706275961199e-05,9,3.3731724347468932e-06,0.9844679700733071,13.474302277468269,1.5617473180670414,0.2086303846265261,0.00031533795839524506,1.6675592033312179,6.065185577462176,65668508.07376328,832.9609022809196,14857138.334537845,0.08306809877096048,0.7412063073808712,3.35766882890866e-06,1.2850452254062585,1.0,0.0008621570420296439,8.568281185504586e-12,8.013293529262348e-06,0.08254763377505822,0.0037715638893838534,0.5236579566515053,0.00016738307821247123,30000000.0,5.43443944218342e-10,3.9789806935331075e-08,,,,,,,,,,,,
27,636.0437710285187,6.57066591331881e-05,1,3.2870127108441706e-06,0.9880618327178033,14.154277795483589,1.8117292607683164,0.1,0.0008745790297838254,1.3615689594411384,1.342022703436912,68969242.05455565,1090.4402174404206,18316889.960150916,0.06476159807354678,0.8574095895996319,7.201294869052943e-05,1.8217120596781542,1.1275806576228458,5.277614348078404e-06,6.785202061970439e-12,8.115823719319248e-06,0.36749116811566956,0.0020005798588733138,0.8957119563852766,0.00016666251085662738,29196716.044610474,1e-09,4e-08,0.1,,,,,,,,,,,
27,936.9725749492645,4.575526030457991e-05,2,3.2531604188103715e-06,0.9850138585738837,8.259987609501703,1.4818174683305876,0.10361735367746983,0.0004694566347069727,1.8620621858719806,1.0667755155876422,74303829.32424693,755.3396395305717,30000000.0,0.06317644138762259,0.746647702174148,1.8514901675113686e-05,1.1782124454443998,1.0,0.0008088925739682894,8.790856457427243e-12,9.7496269619126e-06,0.3516411745784725,0.002,1.3075816010173722,0.00017616197711498342,30000000.0,9.154129945909721e-10,4e-08,0.1,,,,,,,,,,,
27,941.7498857975006,4.815957552624637e-05,3,3.289389366667965e-06,0.9224420947669206,2.730050648581196,1.081242260220083,0.23781686354347578,0.0011786145729267008,1.363888683454678,4.932331404888126,68193529.43403028,701.0207756975886,18498226.697106022,0.21440317265685974,0.9542780019596349,5.2769871350500445e-06,1.5856243654734798,1.0506584985024747,0.000942735642204749,7.361929298073136e-13,8.209914708761294e-06,0.08710818831986655,0.0028873603092495394,0.5052790527054948,0.00018072651571306167,23160144.723515827,3.618985651120611e-10,1.3830904323046176e-08,3.0,,,,,,,,,,,
27,871.6878521442413,6.035213183196134e-05,4,3.4381315811928646e-06,0.7837322196673052,17.534131323134467,1.085757204039141,13.327751957661608,0.0024039607925316437,1.5579417368249138,0.7396728516883843,59435513.532552905,759.7378475597277,7142967.658933212,0.06271614444327711,0.6905364668581366,2.107763419452955e-06,1.4888870710251978,1.70744105559081,0.0005147989322330023,6.050832452185245e-13,8.73506287841988e-06,0.2411284154934673,0.0030297747412401494,1.042347921839503,0.00015908902174508876,21430420.985614493,9.293668458325912e-10,3.2212569345937676e-08,0.30270589871216524,,,,,,,,,,,
27,875.9245541095734,6.41738779633822e-05,5,3.2112467273478405e-06,0.8742040722629358,8.83873922329077,1.174435543670774,0.22731542888169579,0.0019178053159404887,1.5733725633790767,8.655085132091747,69056196.71286374,751.6879785137664,15058741.37079681,0.08055078771109377,0.8648628687977338,1.2597239728582823e-05,1.8426374005109745,1.0113102868892423,0.0007589528992289047,9.999999010000095e-12,1.004744211611926e-05,0.07960881286158077,0.0024451155721704606,0.5068441476239138,0.00016051151800013037,28952281.967997693,3.0907897927348007e-10,2.8859911353874407e-08,2.3234741035096578,,,,,,,,,,,
27,607.4270877838135,6.132348042949994e-05,6,3.2953970824744664e-06,0.878356011322871,8.11781764570871,1.5405105363442606,0.628701766225741,0.001615266100880101,1.1622518921133882,3.968344577899214,67399235.9854066,994.4330250353364,12479220.238780035,0.07518577201642757,0.7526691772065859,1.608450557296122e-05,1.9932854027828086,1.2669807378467666,0.00036229283296660786,7.0635883777444945e-12,8e-06,0.13276008552555574,0.0028047208297068,0.6779342899648066,0.00019281904526615064,21651822.399121106,9.27685333729597e-10,3.43889113742679e-08,0.1,,,,,,,,,,,
27,900.827479839325,6.495444795410912e-05,7,3.2782608622836274e-06,0.7616793936427507,5.245641107006154,1.1479665688818659,5.944169563753759,0.0033696631102630315,1.5280609989396003,0.5854362661899061,58347125.797173694,751.3537658925012,19349807.848159444,0.05335703214645546,0.6354041426882423,3.3408434293259338e-06,1.7571964657133194,1.474127738314628,0.00043753420764489905,7.663143509558793e-13,8.086569633126342e-06,0.37098394993216416,0.0028039273480481605,1.0550717620950723,0.0001525341229688793,17719526.497881092,7.063617313645293e-10,1.6849410667373864e-08,0.2526859114947556,,,,,,,,,,,
27,906.5909280776978,6.395954677788462e-05,8,3.1935320708437842e-06,0.9949333230495868,3.495732459700564,1.2224974974156642,0.17012441561288916,0.00043650376173911946,1.2008259740770353,9.976191518799329,76131208.83058363,822.5537549463319,15520876.7063425,0.06994009633397393,1.0,7.100714714444101e-06,1.9070571105209004,1.0,0.0002706807854400106,9.999178040332323e-12,9.75867363001221e-06,0.09180721688593421,0.004199918236785356,0.5543604650019616,0.00018776445879231245,29549017.207835358,1e-09,1.2710869718447845e-08,2.404933931455736,,,,,,,,,,,
27,869.4085710048676,6.780379474987316e-05,9,3.6581577947489787e-06,0.9210427902161571,33.863496194783636,1.8596834406544285,1.3727789218280444,0.0005025302624470516,1.6117983089543606,3.952879191668098,67788110.2372692,1062.9207261211718,29497063.73298914,0.07060672438235692,0.6502673788489366,5.836444260509737e-06,1.6041668640696711,1.4346048339554478,0.0008607617012937292,2.934077314526678e-13,1.0068948615097768e-05,0.11796722375576192,0.003978554981382861,0.6563219718404201,0.00019699433604793636,26629576.68286779,7.865727571029046e-10,1.0770594362822734e-08,2.9983446338090136,,,,,,,,,,,
28,936.9292471408844,6.666671928848845e-05,1,3.2368996594408857e-06,0.8823757481017697,12.946441660397097,1.3123107206612104,0.3577245133289907,0.0009039307098133178,1.66087155031021,0.669525722145894,65274394.57941057,809.7433093160039,15620313.400120689,0.06888917882342839,0.8149283362481492,1.0805939392829245e-05,1.7102416850763693,1.0,8.004746455507739e-05,5.979220927961683e-12,8.077829820511936e-06,0.3941937475913438,0.004422830948676844,0.5574280003136463,0.0001960328741459569,30000000.0,7.784888751709408e-10,2.511784676576496e-08,0.1,62868.5765824816,,,,,,,,,,
28,486.71375799179077,5.607368555177468e-05,2,3.1346862576571564e-06,0.7950164273344207,3.626456229585066,1.1560676392830418,14.014800294293696,0.0018802696530912117,1.388526756968734,0.9925664980308554,58937979.073186904,702.086664868761,12910539.897093635,0.06113560203162163,0.6274729879845294,2.316798607670041e-06,1.5051318752837557,1.5445209911789703,0.0003879621177691951,1.4108921192897856e-13,8.839885465711056e-06,0.1960813142331112,0.003248177202534035,1.3293434540113163,0.00018282001016186152,9779736.121913282,4.5100142688393997e-10,2.7917998247944793e-08,3.0,57255.04106430984,,,,,,,,,,
